run_id,model,family,params_b,setting,task,prompt_tier,metric_name,metric_value,n_examples,seed
20260702_012429_llama32_3b_E0-REF_squad_v2_dev_P3,llama32_3b,Llama,3.0,E0-REF,squad_v2,P3,em,8.0596,200,42
20260630_232409_llama32_3b_E0-REF_truthfulqa_mc1_dev,llama32_3b,Llama,3.0,E0-REF,truthfulqa_mc1,P0,acc,59.0,200,42
20260701_222600_llama32_3b_E0-REF_truthfulqa_mc1_dev_P1,llama32_3b,Llama,3.0,E0-REF,truthfulqa_mc1,P1,acc,68.0,200,42
20260702_000143_llama32_3b_E0-REF_truthfulqa_mc1_dev_P2,llama32_3b,Llama,3.0,E0-REF,truthfulqa_mc1,P2,acc,59.0,200,42
20260702_011724_llama32_3b_E0-REF_truthfulqa_mc1_dev_P3,llama32_3b,Llama,3.0,E0-REF,truthfulqa_mc1,P3,acc,55.5,200,42
20260701_004655_llama32_3b_E1-INT8_halueval_general_dev,llama32_3b,Llama,3.0,E1-INT8,halueval_general,P0,acc,57.5,200,42
20260701_004627_llama32_3b_E1-INT8_halueval_qa_dev,llama32_3b,Llama,3.0,E1-INT8,halueval_qa,P0,acc,51.5,200,42
20260701_004241_llama32_3b_E1-INT8_nq_open_dev,llama32_3b,Llama,3.0,E1-INT8,nq_open,P0,em,12.3257,200,42
20260702_085136_llama32_3b_E1-INT8_nq_open_dev_P1,llama32_3b,Llama,3.0,E1-INT8,nq_open,P1,em,6.8483,200,42
20260702_113203_llama32_3b_E1-INT8_nq_open_dev_P2,llama32_3b,Llama,3.0,E1-INT8,nq_open,P2,em,6.5374,200,42
20260702_140314_llama32_3b_E1-INT8_nq_open_dev_P3,llama32_3b,Llama,3.0,E1-INT8,nq_open,P3,em,6.0478,200,42
20260701_004237_llama32_3b_E1-INT8_squad_v2_dev,llama32_3b,Llama,3.0,E1-INT8,squad_v2,P0,em,45.4943,200,42
20260702_085128_llama32_3b_E1-INT8_squad_v2_dev_P1,llama32_3b,Llama,3.0,E1-INT8,squad_v2,P1,em,17.6838,200,42
20260702_112834_llama32_3b_E1-INT8_squad_v2_dev_P2,llama32_3b,Llama,3.0,E1-INT8,squad_v2,P2,em,10.4486,200,42
20260702_135320_llama32_3b_E1-INT8_squad_v2_dev_P3,llama32_3b,Llama,3.0,E1-INT8,squad_v2,P3,em,7.726,200,42
20260701_004433_llama32_3b_E1-INT8_truthfulqa_mc1_dev,llama32_3b,Llama,3.0,E1-INT8,truthfulqa_mc1,P0,acc,57.0,200,42
20260702_085512_llama32_3b_E1-INT8_truthfulqa_mc1_dev_P1,llama32_3b,Llama,3.0,E1-INT8,truthfulqa_mc1,P1,acc,64.5,200,42
20260702_113502_llama32_3b_E1-INT8_truthfulqa_mc1_dev_P2,llama32_3b,Llama,3.0,E1-INT8,truthfulqa_mc1,P2,acc,58.0,200,42
20260702_140643_llama32_3b_E1-INT8_truthfulqa_mc1_dev_P3,llama32_3b,Llama,3.0,E1-INT8,truthfulqa_mc1,P3,acc,54.0,200,42
20260701_133908_llama32_3b_E2-Q8_halueval_general_dev,llama32_3b,Llama,3.0,E2-Q8,halueval_general,P0,acc,61.5,200,42
20260701_131511_llama32_3b_E2-Q8_halueval_qa_dev,llama32_3b,Llama,3.0,E2-Q8,halueval_qa,P0,acc,51.0,200,42
20260701_125646_llama32_3b_E2-Q8_nq_open_dev,llama32_3b,Llama,3.0,E2-Q8,nq_open,P0,em,7.3754,200,42
20260701_234253_llama32_3b_E2-Q8_nq_open_dev_P1,llama32_3b,Llama,3.0,E2-Q8,nq_open,P1,em,2.6275,200,42
20260702_074358_llama32_3b_E2-Q8_nq_open_dev_P2,llama32_3b,Llama,3.0,E2-Q8,nq_open,P2,em,2.6551,100,42
20260702_081610_llama32_3b_E2-Q8_nq_open_dev_P3,llama32_3b,Llama,3.0,E2-Q8,nq_open,P3,em,3.1573,100,42
20260701_123216_llama32_3b_E2-Q8_squad_v2_dev,llama32_3b,Llama,3.0,E2-Q8,squad_v2,P0,em,50.1786,200,42
20260701_234253_llama32_3b_E2-Q8_squad_v2_dev_P1,llama32_3b,Llama,3.0,E2-Q8,squad_v2,P1,em,30.1476,200,42
20260702_074357_llama32_3b_E2-Q8_squad_v2_dev_P2,llama32_3b,Llama,3.0,E2-Q8,squad_v2,P2,em,3.601,100,42
20260701_131238_llama32_3b_E2-Q8_truthfulqa_mc1_dev,llama32_3b,Llama,3.0,E2-Q8,truthfulqa_mc1,P0,acc,61.0,200,42
20260702_064502_llama32_3b_E2-Q8_truthfulqa_mc1_dev_P1,llama32_3b,Llama,3.0,E2-Q8,truthfulqa_mc1,P1,acc,46.0,100,42
20260702_074535_llama32_3b_E2-Q8_truthfulqa_mc1_dev_P2,llama32_3b,Llama,3.0,E2-Q8,truthfulqa_mc1,P2,acc,43.0,100,42
20260702_081654_llama32_3b_E2-Q8_truthfulqa_mc1_dev_P3,llama32_3b,Llama,3.0,E2-Q8,truthfulqa_mc1,P3,acc,36.0,100,42
20260701_195925_llama32_3b_E3-Q5_halueval_general_dev,llama32_3b,Llama,3.0,E3-Q5,halueval_general,P0,acc,52.0,100,42
20260701_132259_llama32_3b_E3-Q5_halueval_qa_dev,llama32_3b,Llama,3.0,E3-Q5,halueval_qa,P0,acc,54.5,200,42
20260701_125745_llama32_3b_E3-Q5_nq_open_dev,llama32_3b,Llama,3.0,E3-Q5,nq_open,P0,em,8.7366,200,42
20260702_015523_llama32_3b_E3-Q5_nq_open_dev_P1,llama32_3b,Llama,3.0,E3-Q5,nq_open,P1,em,2.7938,200,42
20260702_043958_llama32_3b_E3-Q5_nq_open_dev_P2,llama32_3b,Llama,3.0,E3-Q5,nq_open,P2,em,2.8358,200,42
20260702_073249_llama32_3b_E3-Q5_nq_open_dev_P3,llama32_3b,Llama,3.0,E3-Q5,nq_open,P3,em,3.5164,200,42
20260701_071221_llama32_3b_E3-Q5_squad_v2_dev,llama32_3b,Llama,3.0,E3-Q5,squad_v2,P0,em,49.1979,200,42
20260702_015523_llama32_3b_E3-Q5_squad_v2_dev_P1,llama32_3b,Llama,3.0,E3-Q5,squad_v2,P1,em,28.6487,200,42
20260702_043606_llama32_3b_E3-Q5_squad_v2_dev_P2,llama32_3b,Llama,3.0,E3-Q5,squad_v2,P2,em,4.6365,200,42
20260702_073053_llama32_3b_E3-Q5_squad_v2_dev_P3,llama32_3b,Llama,3.0,E3-Q5,squad_v2,P3,em,2.6544,200,42
20260701_072442_llama32_3b_E3-Q5_truthfulqa_mc1_dev,llama32_3b,Llama,3.0,E3-Q5,truthfulqa_mc1,P0,acc,61.0,200,42
20260702_015523_llama32_3b_E3-Q5_truthfulqa_mc1_dev_P1,llama32_3b,Llama,3.0,E3-Q5,truthfulqa_mc1,P1,acc,46.5,200,42
20260702_044514_llama32_3b_E3-Q5_truthfulqa_mc1_dev_P2,llama32_3b,Llama,3.0,E3-Q5,truthfulqa_mc1,P2,acc,48.0,200,42
20260702_073352_llama32_3b_E3-Q5_truthfulqa_mc1_dev_P3,llama32_3b,Llama,3.0,E3-Q5,truthfulqa_mc1,P3,acc,38.5,200,42
20260701_103440_llama32_3b_E4-Q4_halueval_general_dev,llama32_3b,Llama,3.0,E4-Q4,halueval_general,P0,acc,58.0,200,42
20260701_103441_llama32_3b_E4-Q4_halueval_qa_dev,llama32_3b,Llama,3.0,E4-Q4,halueval_qa,P0,acc,56.5,200,42
20260701_061026_llama32_3b_E4-Q4_nq_open_dev,llama32_3b,Llama,3.0,E4-Q4,nq_open,P0,em,7.08,200,42
20260702_085250_llama32_3b_E4-Q4_nq_open_dev_P1,llama32_3b,Llama,3.0,E4-Q4,nq_open,P1,em,3.2876,100,42
20260702_085546_llama32_3b_E4-Q4_nq_open_dev_P2,llama32_3b,Llama,3.0,E4-Q4,nq_open,P2,em,2.8075,100,42
20260702_074637_llama32_3b_E4-Q4_nq_open_dev_P3,llama32_3b,Llama,3.0,E4-Q4,nq_open,P3,em,3.3083,200,42
20260701_021702_llama32_3b_E4-Q4_squad_v2_dev,llama32_3b,Llama,3.0,E4-Q4,squad_v2,P0,em,50.0283,200,42
20260702_015810_llama32_3b_E4-Q4_squad_v2_dev_P1,llama32_3b,Llama,3.0,E4-Q4,squad_v2,P1,em,25.6301,200,42
20260702_044225_llama32_3b_E4-Q4_squad_v2_dev_P2,llama32_3b,Llama,3.0,E4-Q4,squad_v2,P2,em,3.7033,200,42
20260702_074438_llama32_3b_E4-Q4_squad_v2_dev_P3,llama32_3b,Llama,3.0,E4-Q4,squad_v2,P3,em,2.5611,200,42
20260701_062037_llama32_3b_E4-Q4_truthfulqa_mc1_dev,llama32_3b,Llama,3.0,E4-Q4,truthfulqa_mc1,P0,acc,58.0,200,42
20260702_020123_llama32_3b_E4-Q4_truthfulqa_mc1_dev_P1,llama32_3b,Llama,3.0,E4-Q4,truthfulqa_mc1,P1,acc,46.0,200,42
20260702_045628_llama32_3b_E4-Q4_truthfulqa_mc1_dev_P2,llama32_3b,Llama,3.0,E4-Q4,truthfulqa_mc1,P2,acc,43.0,200,42
20260702_114950_llama32_3b_E4-Q4_truthfulqa_mc1_dev_P3,llama32_3b,Llama,3.0,E4-Q4,truthfulqa_mc1,P3,acc,38.5,200,42
20260630_235002_phi35_mini_E0-REF_halueval_general_dev,phi35_mini,Phi,3.8,E0-REF,halueval_general,P0,acc,79.5,200,42
20260630_233650_phi35_mini_E0-REF_halueval_qa_dev,phi35_mini,Phi,3.8,E0-REF,halueval_qa,P0,acc,38.5,200,42
20260630_234623_phi35_mini_E0-REF_nq_open_dev,phi35_mini,Phi,3.8,E0-REF,nq_open,P0,em,17.37,200,42
20260701_223243_phi35_mini_E0-REF_nq_open_dev_P1,phi35_mini,Phi,3.8,E0-REF,nq_open,P1,em,2.6952,200,42
20260701_235122_phi35_mini_E0-REF_nq_open_dev_P2,phi35_mini,Phi,3.8,E0-REF,nq_open,P2,em,2.5753,200,42
20260702_012228_phi35_mini_E0-REF_nq_open_dev_P3,phi35_mini,Phi,3.8,E0-REF,nq_open,P3,em,2.8542,200,42
20260630_234623_phi35_mini_E0-REF_squad_v2_dev,phi35_mini,Phi,3.8,E0-REF,squad_v2,P0,em,18.0108,200,42
20260701_222702_phi35_mini_E0-REF_squad_v2_dev_P1,phi35_mini,Phi,3.8,E0-REF,squad_v2,P1,em,11.532,200,42
20260701_235016_phi35_mini_E0-REF_squad_v2_dev_P2,phi35_mini,Phi,3.8,E0-REF,squad_v2,P2,em,4.7399,200,42
20260702_011747_phi35_mini_E0-REF_squad_v2_dev_P3,phi35_mini,Phi,3.8,E0-REF,squad_v2,P3,em,4.8451,200,42
20260630_233458_phi35_mini_E0-REF_truthfulqa_mc1_dev,phi35_mini,Phi,3.8,E0-REF,truthfulqa_mc1,P0,acc,67.0,200,42
20260701_223245_phi35_mini_E0-REF_truthfulqa_mc1_dev_P1,phi35_mini,Phi,3.8,E0-REF,truthfulqa_mc1,P1,acc,68.0,200,42
20260702_015821_phi35_mini_E0-REF_truthfulqa_mc1_dev_P2,phi35_mini,Phi,3.8,E0-REF,truthfulqa_mc1,P2,acc,55.0,200,42
20260702_012523_phi35_mini_E0-REF_truthfulqa_mc1_dev_P3,phi35_mini,Phi,3.8,E0-REF,truthfulqa_mc1,P3,acc,63.5,200,42
20260701_005902_phi35_mini_E1-INT8_halueval_general_dev,phi35_mini,Phi,3.8,E1-INT8,halueval_general,P0,acc,78.5,200,42
20260701_005808_phi35_mini_E1-INT8_halueval_qa_dev,phi35_mini,Phi,3.8,E1-INT8,halueval_qa,P0,acc,40.0,200,42
20260701_005325_phi35_mini_E1-INT8_nq_open_dev,phi35_mini,Phi,3.8,E1-INT8,nq_open,P0,em,17.858,200,42
20260702_090415_phi35_mini_E1-INT8_nq_open_dev_P1,phi35_mini,Phi,3.8,E1-INT8,nq_open,P1,em,2.8581,200,42
20260702_114401_phi35_mini_E1-INT8_nq_open_dev_P2,phi35_mini,Phi,3.8,E1-INT8,nq_open,P2,em,2.5253,200,42
20260702_141214_phi35_mini_E1-INT8_nq_open_dev_P3,phi35_mini,Phi,3.8,E1-INT8,nq_open,P3,em,2.7212,200,42
20260701_004909_phi35_mini_E1-INT8_squad_v2_dev,phi35_mini,Phi,3.8,E1-INT8,squad_v2,P0,em,23.0549,200,42
20260702_090334_phi35_mini_E1-INT8_squad_v2_dev_P1,phi35_mini,Phi,3.8,E1-INT8,squad_v2,P1,em,12.4038,200,42
20260702_114102_phi35_mini_E1-INT8_squad_v2_dev_P2,phi35_mini,Phi,3.8,E1-INT8,squad_v2,P2,em,4.8602,200,42
20260702_140702_phi35_mini_E1-INT8_squad_v2_dev_P3,phi35_mini,Phi,3.8,E1-INT8,squad_v2,P3,em,4.9403,200,42
20260701_005506_phi35_mini_E1-INT8_truthfulqa_mc1_dev,phi35_mini,Phi,3.8,E1-INT8,truthfulqa_mc1,P0,acc,65.5,200,42
20260702_091413_phi35_mini_E1-INT8_truthfulqa_mc1_dev_P1,phi35_mini,Phi,3.8,E1-INT8,truthfulqa_mc1,P1,acc,67.0,200,42
20260702_114622_phi35_mini_E1-INT8_truthfulqa_mc1_dev_P2,phi35_mini,Phi,3.8,E1-INT8,truthfulqa_mc1,P2,acc,50.0,200,42
20260702_141720_phi35_mini_E1-INT8_truthfulqa_mc1_dev_P3,phi35_mini,Phi,3.8,E1-INT8,truthfulqa_mc1,P3,acc,64.0,200,42
20260701_151206_phi35_mini_E2-Q8_halueval_general_dev,phi35_mini,Phi,3.8,E2-Q8,halueval_general,P0,acc,77.0,200,42
20260701_150919_phi35_mini_E2-Q8_halueval_qa_dev,phi35_mini,Phi,3.8,E2-Q8,halueval_qa,P0,acc,47.0,200,42
20260701_140846_phi35_mini_E2-Q8_nq_open_dev,phi35_mini,Phi,3.8,E2-Q8,nq_open,P0,em,2.0764,200,42
20260702_074352_phi35_mini_E2-Q8_nq_open_dev_P1,phi35_mini,Phi,3.8,E2-Q8,nq_open,P1,em,2.1062,100,42
20260702_074628_phi35_mini_E2-Q8_nq_open_dev_P2,phi35_mini,Phi,3.8,E2-Q8,nq_open,P2,em,2.2228,100,42
20260702_082710_phi35_mini_E2-Q8_nq_open_dev_P3,phi35_mini,Phi,3.8,E2-Q8,nq_open,P3,em,2.2405,100,42
20260701_135055_phi35_mini_E2-Q8_squad_v2_dev,phi35_mini,Phi,3.8,E2-Q8,squad_v2,P0,em,43.7253,200,42
20260702_074108_phi35_mini_E2-Q8_squad_v2_dev_P1,phi35_mini,Phi,3.8,E2-Q8,squad_v2,P1,em,38.5169,100,42
20260702_074628_phi35_mini_E2-Q8_squad_v2_dev_P2,phi35_mini,Phi,3.8,E2-Q8,squad_v2,P2,em,7.6899,100,42
20260702_082113_phi35_mini_E2-Q8_squad_v2_dev_P3,phi35_mini,Phi,3.8,E2-Q8,squad_v2,P3,em,3.1694,100,42
20260701_140901_phi35_mini_E2-Q8_truthfulqa_mc1_dev,phi35_mini,Phi,3.8,E2-Q8,truthfulqa_mc1,P0,acc,67.0,200,42
20260701_195925_phi35_mini_E3-Q5_halueval_general_dev,phi35_mini,Phi,3.8,E3-Q5,halueval_general,P0,acc,80.0,100,42
20260701_134543_phi35_mini_E3-Q5_halueval_qa_dev,phi35_mini,Phi,3.8,E3-Q5,halueval_qa,P0,acc,41.5,200,42
20260701_195925_phi35_mini_E3-Q5_nq_open_dev,phi35_mini,Phi,3.8,E3-Q5,nq_open,P0,em,1.7966,100,42
20260702_015523_phi35_mini_E3-Q5_nq_open_dev_P1,phi35_mini,Phi,3.8,E3-Q5,nq_open,P1,em,2.2451,200,42
20260702_050004_phi35_mini_E3-Q5_nq_open_dev_P2,phi35_mini,Phi,3.8,E3-Q5,nq_open,P2,em,2.3151,200,42
20260702_093243_phi35_mini_E3-Q5_nq_open_dev_P3,phi35_mini,Phi,3.8,E3-Q5,nq_open,P3,em,2.2868,100,42
20260701_132914_phi35_mini_E3-Q5_squad_v2_dev,phi35_mini,Phi,3.8,E3-Q5,squad_v2,P0,em,44.8889,200,42
20260702_015523_phi35_mini_E3-Q5_squad_v2_dev_P1,phi35_mini,Phi,3.8,E3-Q5,squad_v2,P1,em,39.3637,200,42
20260702_045826_phi35_mini_E3-Q5_squad_v2_dev_P2,phi35_mini,Phi,3.8,E3-Q5,squad_v2,P2,em,6.7588,200,42
20260702_092553_phi35_mini_E3-Q5_squad_v2_dev_P3,phi35_mini,Phi,3.8,E3-Q5,squad_v2,P3,em,2.7532,100,42
20260701_195925_phi35_mini_E3-Q5_truthfulqa_mc1_dev,phi35_mini,Phi,3.8,E3-Q5,truthfulqa_mc1,P0,acc,61.0,100,42
20260702_015523_phi35_mini_E3-Q5_truthfulqa_mc1_dev_P1,phi35_mini,Phi,3.8,E3-Q5,truthfulqa_mc1,P1,acc,58.5,200,42
20260702_092553_phi35_mini_E3-Q5_truthfulqa_mc1_dev_P2,phi35_mini,Phi,3.8,E3-Q5,truthfulqa_mc1,P2,acc,56.0,100,42
20260702_074600_phi35_mini_E3-Q5_truthfulqa_mc1_dev_P3,phi35_mini,Phi,3.8,E3-Q5,truthfulqa_mc1,P3,acc,59.5,200,42
20260701_103440_phi35_mini_E4-Q4_halueval_general_dev,phi35_mini,Phi,3.8,E4-Q4,halueval_general,P0,acc,79.5,200,42
20260701_103441_phi35_mini_E4-Q4_halueval_qa_dev,phi35_mini,Phi,3.8,E4-Q4,halueval_qa,P0,acc,42.0,200,42
20260701_103440_phi35_mini_E4-Q4_nq_open_dev,phi35_mini,Phi,3.8,E4-Q4,nq_open,P0,em,1.7339,200,42
20260702_020123_phi35_mini_E4-Q4_nq_open_dev_P1,phi35_mini,Phi,3.8,E4-Q4,nq_open,P1,em,2.1019,200,42
20260702_050523_phi35_mini_E4-Q4_nq_open_dev_P2,phi35_mini,Phi,3.8,E4-Q4,nq_open,P2,em,2.0793,200,42
20260702_075655_phi35_mini_E4-Q4_nq_open_dev_P3,phi35_mini,Phi,3.8,E4-Q4,nq_open,P3,em,2.3361,200,42
20260701_103440_phi35_mini_E4-Q4_squad_v2_dev,phi35_mini,Phi,3.8,E4-Q4,squad_v2,P0,em,43.443,200,42
20260702_020123_phi35_mini_E4-Q4_squad_v2_dev_P1,phi35_mini,Phi,3.8,E4-Q4,squad_v2,P1,em,37.8606,200,42
20260702_045820_phi35_mini_E4-Q4_squad_v2_dev_P2,phi35_mini,Phi,3.8,E4-Q4,squad_v2,P2,em,7.7958,200,42
20260702_075200_phi35_mini_E4-Q4_squad_v2_dev_P3,phi35_mini,Phi,3.8,E4-Q4,squad_v2,P3,em,2.2495,200,42
20260701_103440_phi35_mini_E4-Q4_truthfulqa_mc1_dev,phi35_mini,Phi,3.8,E4-Q4,truthfulqa_mc1,P0,acc,65.0,200,42
20260702_020123_phi35_mini_E4-Q4_truthfulqa_mc1_dev_P1,phi35_mini,Phi,3.8,E4-Q4,truthfulqa_mc1,P1,acc,61.0,200,42
20260702_050642_phi35_mini_E4-Q4_truthfulqa_mc1_dev_P2,phi35_mini,Phi,3.8,E4-Q4,truthfulqa_mc1,P2,acc,50.0,200,42
20260702_075436_phi35_mini_E4-Q4_truthfulqa_mc1_dev_P3,phi35_mini,Phi,3.8,E4-Q4,truthfulqa_mc1,P3,acc,57.0,200,42
20260630_234920_phi4_mini_E0-REF_halueval_general_dev,phi4_mini,Phi,3.8,E0-REF,halueval_general,P0,acc,80.5,200,42
20260630_234852_phi4_mini_E0-REF_halueval_qa_dev,phi4_mini,Phi,3.8,E0-REF,halueval_qa,P0,acc,47.0,200,42
20260630_234719_phi4_mini_E0-REF_nq_open_dev,phi4_mini,Phi,3.8,E0-REF,nq_open,P0,em,17.6624,200,42
20260701_230041_phi4_mini_E0-REF_nq_open_dev_P1,phi4_mini,Phi,3.8,E0-REF,nq_open,P1,em,3.2796,200,42
20260701_235948_phi4_mini_E0-REF_nq_open_dev_P2,phi4_mini,Phi,3.8,E0-REF,nq_open,P2,em,3.12,200,42
20260702_012651_phi4_mini_E0-REF_nq_open_dev_P3,phi4_mini,Phi,3.8,E0-REF,nq_open,P3,em,3.3828,200,42
20260630_234531_phi4_mini_E0-REF_squad_v2_dev,phi4_mini,Phi,3.8,E0-REF,squad_v2,P0,em,46.9895,200,42
20260701_223418_phi4_mini_E0-REF_squad_v2_dev_P1,phi4_mini,Phi,3.8,E0-REF,squad_v2,P1,em,27.9695,200,42
20260701_235736_phi4_mini_E0-REF_squad_v2_dev_P2,phi4_mini,Phi,3.8,E0-REF,squad_v2,P2,em,4.7961,200,42
20260702_012620_phi4_mini_E0-REF_squad_v2_dev_P3,phi4_mini,Phi,3.8,E0-REF,squad_v2,P3,em,4.4297,200,42
20260630_234843_phi4_mini_E0-REF_truthfulqa_mc1_dev,phi4_mini,Phi,3.8,E0-REF,truthfulqa_mc1,P0,acc,63.5,200,42
20260701_223707_phi4_mini_E0-REF_truthfulqa_mc1_dev_P1,phi4_mini,Phi,3.8,E0-REF,truthfulqa_mc1,P1,acc,66.5,200,42
20260702_000212_phi4_mini_E0-REF_truthfulqa_mc1_dev_P2,phi4_mini,Phi,3.8,E0-REF,truthfulqa_mc1,P2,acc,63.0,200,42
20260702_014338_phi4_mini_E0-REF_truthfulqa_mc1_dev_P3,phi4_mini,Phi,3.8,E0-REF,truthfulqa_mc1,P3,acc,64.5,200,42
20260701_010945_phi4_mini_E1-INT8_halueval_general_dev,phi4_mini,Phi,3.8,E1-INT8,halueval_general,P0,acc,80.5,200,42
20260701_010839_phi4_mini_E1-INT8_halueval_qa_dev,phi4_mini,Phi,3.8,E1-INT8,halueval_qa,P0,acc,48.0,200,42
20260701_011156_phi4_mini_E1-INT8_nq_open_dev,phi4_mini,Phi,3.8,E1-INT8,nq_open,P0,em,18.1764,200,42
20260702_091802_phi4_mini_E1-INT8_nq_open_dev_P1,phi4_mini,Phi,3.8,E1-INT8,nq_open,P1,em,3.2017,200,42
20260702_115453_phi4_mini_E1-INT8_nq_open_dev_P2,phi4_mini,Phi,3.8,E1-INT8,nq_open,P2,em,2.8444,200,42
20260702_142046_phi4_mini_E1-INT8_nq_open_dev_P3,phi4_mini,Phi,3.8,E1-INT8,nq_open,P3,em,3.3482,200,42
20260701_005940_phi4_mini_E1-INT8_squad_v2_dev,phi4_mini,Phi,3.8,E1-INT8,squad_v2,P0,em,46.6605,200,42
20260702_091506_phi4_mini_E1-INT8_squad_v2_dev_P1,phi4_mini,Phi,3.8,E1-INT8,squad_v2,P1,em,25.4332,200,42
20260702_115347_phi4_mini_E1-INT8_squad_v2_dev_P2,phi4_mini,Phi,3.8,E1-INT8,squad_v2,P2,em,4.79,200,42
20260702_141812_phi4_mini_E1-INT8_squad_v2_dev_P3,phi4_mini,Phi,3.8,E1-INT8,squad_v2,P3,em,4.4346,200,42
20260701_010436_phi4_mini_E1-INT8_truthfulqa_mc1_dev,phi4_mini,Phi,3.8,E1-INT8,truthfulqa_mc1,P0,acc,63.5,200,42
20260702_091858_phi4_mini_E1-INT8_truthfulqa_mc1_dev_P1,phi4_mini,Phi,3.8,E1-INT8,truthfulqa_mc1,P1,acc,66.0,200,42
20260702_115745_phi4_mini_E1-INT8_truthfulqa_mc1_dev_P2,phi4_mini,Phi,3.8,E1-INT8,truthfulqa_mc1,P2,acc,64.0,200,42
20260702_142546_phi4_mini_E1-INT8_truthfulqa_mc1_dev_P3,phi4_mini,Phi,3.8,E1-INT8,truthfulqa_mc1,P3,acc,65.5,200,42
20260701_160438_phi4_mini_E2-Q8_halueval_general_dev,phi4_mini,Phi,3.8,E2-Q8,halueval_general,P0,acc,78.5,200,42
20260701_155617_phi4_mini_E2-Q8_halueval_qa_dev,phi4_mini,Phi,3.8,E2-Q8,halueval_qa,P0,acc,43.0,200,42
20260701_022445_phi4_mini_E2-Q8_nq_open_dev,phi4_mini,Phi,3.8,E2-Q8,nq_open,P0,em,9.2898,200,42
20260701_234322_phi4_mini_E2-Q8_nq_open_dev_P1,phi4_mini,Phi,3.8,E2-Q8,nq_open,P1,em,2.1002,200,42
20260702_090703_phi4_mini_E2-Q8_nq_open_dev_P2,phi4_mini,Phi,3.8,E2-Q8,nq_open,P2,em,1.9552,100,42
20260702_055848_phi4_mini_E2-Q8_nq_open_dev_P3,phi4_mini,Phi,3.8,E2-Q8,nq_open,P3,em,3.0742,200,42
20260701_021335_phi4_mini_E2-Q8_squad_v2_dev,phi4_mini,Phi,3.8,E2-Q8,squad_v2,P0,em,46.632,200,42
20260701_234322_phi4_mini_E2-Q8_squad_v2_dev_P1,phi4_mini,Phi,3.8,E2-Q8,squad_v2,P1,em,38.4101,200,42
20260702_090524_phi4_mini_E2-Q8_squad_v2_dev_P2,phi4_mini,Phi,3.8,E2-Q8,squad_v2,P2,em,2.1496,100,42
20260702_091721_phi4_mini_E2-Q8_squad_v2_dev_P3,phi4_mini,Phi,3.8,E2-Q8,squad_v2,P3,em,2.0561,100,42
20260701_023003_phi4_mini_E2-Q8_truthfulqa_mc1_dev,phi4_mini,Phi,3.8,E2-Q8,truthfulqa_mc1,P0,acc,69.5,200,42
20260701_234322_phi4_mini_E2-Q8_truthfulqa_mc1_dev_P1,phi4_mini,Phi,3.8,E2-Q8,truthfulqa_mc1,P1,acc,53.5,200,42
20260702_091529_phi4_mini_E2-Q8_truthfulqa_mc1_dev_P2,phi4_mini,Phi,3.8,E2-Q8,truthfulqa_mc1,P2,acc,41.0,100,42
20260702_091739_phi4_mini_E2-Q8_truthfulqa_mc1_dev_P3,phi4_mini,Phi,3.8,E2-Q8,truthfulqa_mc1,P3,acc,51.0,100,42
20260701_082842_phi4_mini_E3-Q5_halueval_general_dev,phi4_mini,Phi,3.8,E3-Q5,halueval_general,P0,acc,81.5,200,42
20260701_195926_phi4_mini_E3-Q5_halueval_qa_dev,phi4_mini,Phi,3.8,E3-Q5,halueval_qa,P0,acc,50.0,100,42
20260701_023013_phi4_mini_E3-Q5_nq_open_dev,phi4_mini,Phi,3.8,E3-Q5,nq_open,P0,em,10.8516,200,42
20260702_021744_phi4_mini_E3-Q5_nq_open_dev_P1,phi4_mini,Phi,3.8,E3-Q5,nq_open,P1,em,2.2799,200,42
20260702_052647_phi4_mini_E3-Q5_nq_open_dev_P2,phi4_mini,Phi,3.8,E3-Q5,nq_open,P2,em,1.9714,200,42
20260702_075547_phi4_mini_E3-Q5_nq_open_dev_P3,phi4_mini,Phi,3.8,E3-Q5,nq_open,P3,em,2.8372,200,42
20260701_022942_phi4_mini_E3-Q5_squad_v2_dev,phi4_mini,Phi,3.8,E3-Q5,squad_v2,P0,em,45.6239,200,42
20260702_021014_phi4_mini_E3-Q5_squad_v2_dev_P1,phi4_mini,Phi,3.8,E3-Q5,squad_v2,P1,em,39.3511,200,42
20260702_093607_phi4_mini_E3-Q5_squad_v2_dev_P2,phi4_mini,Phi,3.8,E3-Q5,squad_v2,P2,em,2.542,100,42
20260702_093728_phi4_mini_E3-Q5_squad_v2_dev_P3,phi4_mini,Phi,3.8,E3-Q5,squad_v2,P3,em,2.1084,100,42
20260701_023235_phi4_mini_E3-Q5_truthfulqa_mc1_dev,phi4_mini,Phi,3.8,E3-Q5,truthfulqa_mc1,P0,acc,65.5,200,42
20260702_022513_phi4_mini_E3-Q5_truthfulqa_mc1_dev_P1,phi4_mini,Phi,3.8,E3-Q5,truthfulqa_mc1,P1,acc,53.0,200,42
20260702_093934_phi4_mini_E3-Q5_truthfulqa_mc1_dev_P2,phi4_mini,Phi,3.8,E3-Q5,truthfulqa_mc1,P2,acc,44.5,200,42
20260702_075843_phi4_mini_E3-Q5_truthfulqa_mc1_dev_P3,phi4_mini,Phi,3.8,E3-Q5,truthfulqa_mc1,P3,acc,42.0,200,42
